PRUID,Name,NameFR,Date,Confirmed_Cases,Probable_Cases,Deaths,Total_Cases,Cases_Today,Percent_Today,ObjectId,Deaths_Today,Current_Day,Number_Recovered,Number_Tested,RecoveredToday,TestedToday,Precent_Recovered,Percent_Death,Percent_Active
12,Nova Scotia,Nouvelle-Écosse,2020/07/22 12:00:00+00,1067,0,63,1067,0,0,2059,0,0,1003,61828,0,351,94,5.9,0.09
13,New Brunswick,Nouveau-Brunswick,2020/07/22 12:00:00+00,170,0,2,170,0,0,2060,0,0,165,43863,2,328,97.06,1.18,1.76
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/22 12:00:00+00,264,0,3,264,1,0.38,2061,0,0,259,22709,0,353,98.11,1.14,0.76
24,Quebec,Québec,2020/07/22 12:00:00+00,57938,0,5662,57938,142,0.25,2062,4,0,50373,767792,75,9443,86.94,9.77,3.28
35,Ontario,Ontario,2020/07/22 12:00:00+00,38107,0,2755,38107,165,0.43,2063,2,0,33812,1870864,207,23206,88.73,7.23,4.04
46,Manitoba,Manitoba,2020/07/22 12:00:00+00,361,13,7,374,8,2.19,2064,0,0,318,76604,0,736,85.03,1.87,13.1
47,Saskatchewan,Saskatchewan,2020/07/22 12:00:00+00,1030,0,15,1030,60,6.19,2065,0,0,825,73754,12,1027,80.1,1.46,18.45
48,Alberta,Alberta,2020/07/22 12:00:00+00,9861,0,174,9861,133,1.37,2066,2,0,8436,514742,73,5786,85.55,1.76,12.69
59,British Columbia,Colombie-Britannique,2020/07/22 12:00:00+00,3362,0,189,3362,34,1.02,2067,0,0,2888,204512,15,1663,85.9,5.62,8.48
1,Canada,Canada,2020/07/23 12:00:00+00,112659,13,8874,112672,432,0.38,2068,4,0,98519,3697322,377,37544,87.44,7.88,4.69
99,Repatriated travellers,Voyageurs rapatriés,2020/07/23 12:00:00+00,13,0,0,13,0,0,2069,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/23 12:00:00+00,0,0,0,0,0,0,2070,0,0,0,1286,0,13,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/23 12:00:00+00,5,0,0,5,0,0,2071,0,0,5,2736,0,32,100,0,0
60,Yukon,Yukon,2020/07/23 12:00:00+00,13,0,0,13,0,0,2072,0,0,11,1469,0,34,84.62,0,15.38
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/23 12:00:00+00,36,0,0,36,0,0,2073,0,0,34,18038,0,416,94.44,0,5.56
12,Nova Scotia,Nouvelle-Écosse,2020/07/23 12:00:00+00,1067,0,63,1067,0,0,2074,0,0,1003,62365,0,537,94,5.9,0.09
13,New Brunswick,Nouveau-Brunswick,2020/07/23 12:00:00+00,170,0,2,170,0,0,2075,0,0,165,44147,0,284,97.06,1.18,1.76
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/23 12:00:00+00,264,0,3,264,0,0,2076,0,0,259,22983,0,274,98.11,1.14,0.76
24,Quebec,Québec,2020/07/23 12:00:00+00,58080,0,5662,58080,142,0.25,2077,0,0,50505,767792,132,0,86.96,9.75,3.29
35,Ontario,Ontario,2020/07/23 12:00:00+00,38210,0,2755,38210,103,0.27,2078,0,0,33963,1896014,151,25150,88.89,7.21,3.9
46,Manitoba,Manitoba,2020/07/23 12:00:00+00,362,13,7,375,1,0.27,2079,0,0,319,77805,1,1201,85.07,1.87,13.07
47,Saskatchewan,Saskatchewan,2020/07/23 12:00:00+00,1072,0,16,1072,42,4.08,2080,1,0,838,74989,13,1235,78.17,1.49,20.34
48,Alberta,Alberta,2020/07/23 12:00:00+00,9975,0,176,9975,114,1.16,2081,2,0,8506,520722,70,5980,85.27,1.76,12.96
59,British Columbia,Colombie-Britannique,2020/07/23 12:00:00+00,3392,0,190,3392,30,0.89,2082,1,0,2898,206900,10,2388,85.44,5.6,8.96
1,Canada,Canada,2020/07/24 12:00:00+00,113193,13,8881,113206,534,0.47,2083,7,0,98873,3717483,354,20161,87.34,7.84,4.82
99,Repatriated travellers,Voyageurs rapatriés,2020/07/24 12:00:00+00,13,0,0,13,0,0,2084,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/24 12:00:00+00,0,0,0,0,0,0,2085,0,0,0,1296,0,10,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/24 12:00:00+00,5,0,0,5,0,0,2086,0,0,5,2740,0,4,100,0,0
60,Yukon,Yukon,2020/07/24 12:00:00+00,14,0,0,14,1,7.69,2087,0,0,11,1488,0,19,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/24 12:00:00+00,36,0,0,36,0,0,2088,0,0,34,18276,0,238,94.44,0,5.56
12,Nova Scotia,Nouvelle-Écosse,2020/07/24 12:00:00+00,1067,0,63,1067,0,0,2089,0,0,1003,62752,0,387,94,5.9,0.09
13,New Brunswick,Nouveau-Brunswick,2020/07/24 12:00:00+00,170,0,2,170,0,0,2090,0,0,165,44480,0,333,97.06,1.18,1.76
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/24 12:00:00+00,265,0,3,265,1,0.38,2091,0,0,259,23254,0,271,97.74,1.13,1.13
24,Quebec,Québec,2020/07/24 12:00:00+00,58243,0,5663,58243,163,0.28,2092,1,0,50615,747110,110,-20682,86.9,9.72,3.37
35,Ontario,Ontario,2020/07/24 12:00:00+00,38405,0,2758,38405,195,0.51,2093,3,0,34100,1923881,137,27867,88.79,7.18,4.03
46,Manitoba,Manitoba,2020/07/24 12:00:00+00,371,13,7,384,9,2.4,2094,0,0,319,79194,0,1389,83.07,1.82,15.1
47,Saskatchewan,Saskatchewan,2020/07/24 12:00:00+00,1099,0,16,1099,27,2.52,2095,0,0,848,76315,10,1326,77.16,1.46,21.38
48,Alberta,Alberta,2020/07/24 12:00:00+00,10086,0,178,10086,111,1.11,2096,2,0,8567,527149,61,6427,84.94,1.76,13.3
59,British Columbia,Colombie-Britannique,2020/07/24 12:00:00+00,3419,0,191,3419,27,0.8,2097,1,0,2934,209472,36,2572,85.81,5.59,8.6
1,Canada,Canada,2020/07/25 12:00:00+00,113543,13,8885,113556,350,0.31,2098,4,0,99115,3761927,242,44444,87.28,7.82,4.89
99,Repatriated travellers,Voyageurs rapatriés,2020/07/25 12:00:00+00,13,0,0,13,0,0,2099,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/25 12:00:00+00,0,0,0,0,0,0,2100,0,0,0,1296,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/25 12:00:00+00,5,0,0,5,0,0,2101,0,0,5,2740,0,0,100,0,0
60,Yukon,Yukon,2020/07/25 12:00:00+00,14,0,0,14,0,0,2102,0,0,11,1488,0,0,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/25 12:00:00+00,36,0,0,36,0,0,2103,0,0,34,18517,0,241,94.44,0,5.56
12,Nova Scotia,Nouvelle-Écosse,2020/07/25 12:00:00+00,1067,0,63,1067,0,0,2104,0,0,1003,63040,0,288,94,5.9,0.09
13,New Brunswick,Nouveau-Brunswick,2020/07/25 12:00:00+00,170,0,2,170,0,0,2105,0,0,165,44808,0,328,97.06,1.18,1.76
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/25 12:00:00+00,265,0,3,265,0,0,2106,0,0,259,23361,0,107,97.74,1.13,1.13
24,Quebec,Québec,2020/07/25 12:00:00+00,58414,0,5666,58414,171,0.29,2107,3,0,50703,757813,88,10703,86.8,9.7,3.5
35,Ontario,Ontario,2020/07/25 12:00:00+00,38543,0,2759,38543,138,0.36,2108,1,0,34240,1952807,140,28926,88.84,7.16,4.01
46,Manitoba,Manitoba,2020/07/25 12:00:00+00,375,13,7,388,4,1.04,2109,0,0,319,79194,0,0,82.22,1.8,15.98
47,Saskatchewan,Saskatchewan,2020/07/25 12:00:00+00,1136,0,16,1136,37,3.37,2110,0,0,862,77846,14,1531,75.88,1.41,22.71
48,Alberta,Alberta,2020/07/25 12:00:00+00,10086,0,178,10086,0,0,2111,0,0,8567,527149,0,0,84.94,1.76,13.3
59,British Columbia,Colombie-Britannique,2020/07/25 12:00:00+00,3419,0,191,3419,0,0,2112,0,0,2934,211792,0,2320,85.81,5.59,8.6
1,Canada,Canada,2020/07/26 12:00:00+00,113898,13,8890,113911,355,0.31,2113,5,0,99355,3801950,240,40023,87.22,7.8,4.97
99,Repatriated travellers,Voyageurs rapatriés,2020/07/26 12:00:00+00,13,0,0,13,0,0,2114,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/26 12:00:00+00,0,0,0,0,0,0,2115,0,0,0,1303,0,7,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/26 12:00:00+00,5,0,0,5,0,0,2116,0,0,5,2740,0,0,100,0,0
60,Yukon,Yukon,2020/07/26 12:00:00+00,14,0,0,14,0,0,2117,0,0,11,1488,0,0,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/26 12:00:00+00,36,0,0,36,0,0,2118,0,0,34,18671,0,154,94.44,0,5.56
12,Nova Scotia,Nouvelle-Écosse,2020/07/26 12:00:00+00,1067,0,63,1067,0,0,2119,0,0,1004,63313,1,273,94.1,5.9,0
13,New Brunswick,Nouveau-Brunswick,2020/07/26 12:00:00+00,170,0,2,170,0,0,2120,0,0,165,44953,0,145,97.06,1.18,1.76
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/26 12:00:00+00,266,0,3,266,1,0.38,2121,0,0,259,23657,0,296,97.37,1.13,1.5
24,Quebec,Québec,2020/07/26 12:00:00+00,58583,0,5667,58583,169,0.29,2122,1,0,50812,768346,109,10533,86.74,9.67,3.59
35,Ontario,Ontario,2020/07/26 12:00:00+00,38680,0,2763,38680,137,0.36,2123,4,0,34359,1978097,119,25290,88.83,7.14,4.03
46,Manitoba,Manitoba,2020/07/26 12:00:00+00,381,13,7,394,6,1.55,2124,0,0,319,79194,0,0,80.96,1.78,17.26
47,Saskatchewan,Saskatchewan,2020/07/26 12:00:00+00,1178,0,16,1178,42,3.7,2125,0,0,873,79038,11,1192,74.11,1.36,24.53
48,Alberta,Alberta,2020/07/26 12:00:00+00,10086,0,178,10086,0,0,2126,0,0,8567,527149,0,0,84.94,1.76,13.3
59,British Columbia,Colombie-Britannique,2020/07/26 12:00:00+00,3419,0,191,3419,0,0,2127,0,0,2934,213925,0,2133,85.81,5.59,8.6
1,Canada,Canada,2020/07/27 12:00:00+00,114584,13,8901,114597,686,0.6,2128,11,0,99860,3863830,505,61880,87.14,7.77,5.09
99,Repatriated travellers,Voyageurs rapatriés,2020/07/27 12:00:00+00,13,0,0,13,0,0,2129,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/27 12:00:00+00,0,0,0,0,0,0,2130,0,0,0,1304,0,1,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/27 12:00:00+00,5,0,0,5,0,0,2131,0,0,5,2797,0,57,100,0,0
60,Yukon,Yukon,2020/07/27 12:00:00+00,14,0,0,14,0,0,2132,0,0,11,1523,0,35,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/27 12:00:00+00,36,0,0,36,0,0,2133,0,0,34,18754,0,83,94.44,0,5.56
12,Nova Scotia,Nouvelle-Écosse,2020/07/27 12:00:00+00,1067,0,63,1067,0,0,2134,0,0,1004,63458,0,145,94.1,5.9,0
13,New Brunswick,Nouveau-Brunswick,2020/07/27 12:00:00+00,170,0,2,170,0,0,2135,0,0,165,45157,0,204,97.06,1.18,1.76
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/27 12:00:00+00,266,0,3,266,0,0,2136,0,0,259,23839,0,182,97.37,1.13,1.5
24,Quebec,Québec,2020/07/27 12:00:00+00,58728,0,5667,58728,145,0.25,2137,0,0,50886,777793,74,9447,86.65,9.65,3.7
35,Ontario,Ontario,2020/07/27 12:00:00+00,38799,0,2764,38799,119,0.31,2138,1,0,34461,2001954,102,23857,88.82,7.12,4.06
46,Manitoba,Manitoba,2020/07/27 12:00:00+00,387,13,7,400,6,1.52,2139,0,0,319,82893,0,3699,79.75,1.75,18.5
47,Saskatchewan,Saskatchewan,2020/07/27 12:00:00+00,1209,0,16,1209,31,2.63,2140,0,0,886,80420,13,1382,73.28,1.32,25.39
48,Alberta,Alberta,2020/07/27 12:00:00+00,10390,0,186,10390,304,3.01,2141,8,0,8774,547785,207,20636,84.45,1.79,13.76
59,British Columbia,Colombie-Britannique,2020/07/27 12:00:00+00,3500,0,193,3500,81,2.37,2142,2,0,3043,216077,109,2152,86.94,5.51,7.54
1,Canada,Canada,2020/07/28 12:00:00+00,114980,14,8912,114994,397,0.35,2143,11,0,100134,3899192,274,35362,87.08,7.75,5.17
99,Repatriated travellers,Voyageurs rapatriés,2020/07/28 12:00:00+00,13,0,0,13,0,0,2144,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/28 12:00:00+00,0,0,0,0,0,0,2145,0,0,0,1304,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/28 12:00:00+00,5,0,0,5,0,0,2146,0,0,5,2810,0,13,100,0,0
60,Yukon,Yukon,2020/07/28 12:00:00+00,14,0,0,14,0,0,2147,0,0,11,1547,0,24,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/28 12:00:00+00,36,0,0,36,0,0,2148,0,0,36,18895,2,141,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/28 12:00:00+00,1067,0,63,1067,0,0,2149,0,0,1004,63702,0,244,94.1,5.9,0
13,New Brunswick,Nouveau-Brunswick,2020/07/28 12:00:00+00,170,0,2,170,0,0,2150,0,0,165,45374,0,217,97.06,1.18,1.76
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/28 12:00:00+00,266,0,3,266,0,0,2151,0,0,259,24050,0,211,97.37,1.13,1.5
24,Quebec,Québec,2020/07/28 12:00:00+00,58897,0,5670,58897,169,0.29,2152,3,0,50886,786727,0,8934,86.4,9.63,3.97
35,Ontario,Ontario,2020/07/28 12:00:00+00,38910,0,2768,38910,111,0.29,2153,4,0,34567,2018721,106,16767,88.84,7.11,4.05
46,Manitoba,Manitoba,2020/07/28 12:00:00+00,391,14,8,405,5,1.25,2154,1,0,319,83790,0,897,78.77,1.98,19.26
47,Saskatchewan,Saskatchewan,2020/07/28 12:00:00+00,1218,0,17,1218,9,0.74,2155,1,0,907,81150,21,730,74.47,1.4,24.14
48,Alberta,Alberta,2020/07/28 12:00:00+00,10470,0,187,10470,80,0.77,2156,1,0,8886,553619,112,5834,84.87,1.79,13.34
59,British Columbia,Colombie-Britannique,2020/07/28 12:00:00+00,3523,0,194,3523,23,0.66,2157,1,0,3076,217427,33,1350,87.31,5.51,7.18
1,Canada,Canada,2020/07/29 12:00:00+00,115392,14,8919,115406,412,0.36,2158,7,0,100465,3946565,331,47373,87.05,7.73,5.22
99,Repatriated travellers,Voyageurs rapatriés,2020/07/29 12:00:00+00,13,0,0,13,0,0,2159,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/29 12:00:00+00,0,0,0,0,0,0,2160,0,0,0,1344,0,40,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/29 12:00:00+00,5,0,0,5,0,0,2161,0,0,5,2826,0,16,100,0,0
60,Yukon,Yukon,2020/07/29 12:00:00+00,14,0,0,14,0,0,2162,0,0,11,1547,0,0,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/29 12:00:00+00,36,0,0,36,0,0,2163,0,0,36,19244,0,349,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/29 12:00:00+00,1067,0,64,1067,0,0,2164,1,0,1003,63987,-1,285,94,6,0
13,New Brunswick,Nouveau-Brunswick,2020/07/29 12:00:00+00,170,0,2,170,0,0,2165,0,0,165,45630,0,256,97.06,1.18,1.76
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/29 12:00:00+00,266,0,3,266,0,0,2166,0,0,259,24333,0,283,97.37,1.13,1.5
24,Quebec,Québec,2020/07/29 12:00:00+00,59009,0,5672,59009,112,0.19,2167,2,0,50886,796549,0,9822,86.23,9.61,4.15
35,Ontario,Ontario,2020/07/29 12:00:00+00,38986,0,2769,38986,76,0.2,2168,1,0,34741,2045136,174,26415,89.11,7.1,3.79
46,Manitoba,Manitoba,2020/07/29 12:00:00+00,393,14,8,407,2,0.49,2169,0,0,325,84415,6,625,79.85,1.97,18.18
47,Saskatchewan,Saskatchewan,2020/07/29 12:00:00+00,1268,0,17,1268,50,4.11,2170,0,0,929,82302,22,1152,73.26,1.34,25.39
48,Alberta,Alberta,2020/07/29 12:00:00+00,10603,0,190,10603,133,1.27,2171,3,0,8983,559932,97,6313,84.72,1.79,13.49
59,British Columbia,Colombie-Britannique,2020/07/29 12:00:00+00,3562,0,194,3562,39,1.11,2172,0,0,3109,219244,33,1817,87.28,5.45,7.27
1,Canada,Canada,2020/07/30 12:00:00+00,115785,14,8929,115799,393,0.34,2173,10,0,100862,3996625,397,50060,87.1,7.71,5.19
99,Repatriated travellers,Voyageurs rapatriés,2020/07/30 12:00:00+00,13,0,0,13,0,0,2174,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/30 12:00:00+00,0,0,0,0,0,0,2175,0,0,0,1355,0,11,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/30 12:00:00+00,5,0,0,5,0,0,2176,0,0,5,2870,0,44,100,0,0
60,Yukon,Yukon,2020/07/30 12:00:00+00,14,0,0,14,0,0,2177,0,0,11,1588,0,41,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/30 12:00:00+00,36,0,0,36,0,0,2178,0,0,36,19472,0,228,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/30 12:00:00+00,1067,0,64,1067,0,0,2179,0,0,1003,64339,0,352,94,6,0
13,New Brunswick,Nouveau-Brunswick,2020/07/30 12:00:00+00,170,0,2,170,0,0,2180,0,0,166,45889,1,259,97.65,1.18,1.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/30 12:00:00+00,266,0,3,266,0,0,2181,0,0,259,24671,0,338,97.37,1.13,1.5
24,Quebec,Québec,2020/07/30 12:00:00+00,59131,0,5673,59131,122,0.21,2182,1,0,50886,807364,0,10815,86.06,9.59,4.35
35,Ontario,Ontario,2020/07/30 12:00:00+00,39075,0,2772,39075,89,0.23,2183,3,0,34906,2071907,165,26771,89.33,7.09,3.58
46,Manitoba,Manitoba,2020/07/30 12:00:00+00,395,14,8,409,2,0.49,2184,0,0,325,85575,0,1160,79.46,1.96,18.58
47,Saskatchewan,Saskatchewan,2020/07/30 12:00:00+00,1306,0,18,1306,38,3,2185,1,0,984,83738,55,1436,75.34,1.38,23.28
48,Alberta,Alberta,2020/07/30 12:00:00+00,10716,0,195,10716,113,1.07,2186,5,0,9113,566054,130,6122,85.04,1.82,13.14
59,British Columbia,Colombie-Britannique,2020/07/30 12:00:00+00,3591,0,194,3591,29,0.81,2187,0,0,3155,221727,46,2483,87.86,5.4,6.74
1,Canada,Canada,2020/07/31 12:00:00+00,116298,14,8935,116312,513,0.44,2188,6,0,101227,4050358,365,53733,87.03,7.68,5.29
99,Repatriated travellers,Voyageurs rapatriés,2020/07/31 12:00:00+00,13,0,0,13,0,0,2189,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/07/31 12:00:00+00,0,0,0,0,0,0,2190,0,0,0,1367,0,12,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/07/31 12:00:00+00,5,0,0,5,0,0,2191,0,0,5,2878,0,8,100,0,0
60,Yukon,Yukon,2020/07/31 12:00:00+00,14,0,0,14,0,0,2192,0,0,11,1612,0,24,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/07/31 12:00:00+00,36,0,0,36,0,0,2193,0,0,36,19643,0,171,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/07/31 12:00:00+00,1069,0,64,1069,2,0.19,2194,0,0,1003,64777,0,438,93.83,5.99,0.19
13,New Brunswick,Nouveau-Brunswick,2020/07/31 12:00:00+00,170,0,2,170,0,0,2195,0,0,166,46184,0,295,97.65,1.18,1.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/07/31 12:00:00+00,266,0,3,266,0,0,2196,0,0,259,24924,0,253,97.37,1.13,1.5
24,Quebec,Québec,2020/07/31 12:00:00+00,59312,0,5674,59312,181,0.31,2197,1,0,50886,819717,0,12353,85.79,9.57,4.64
35,Ontario,Ontario,2020/07/31 12:00:00+00,39209,0,2775,39209,134,0.34,2198,3,0,35074,2100958,168,29051,89.45,7.08,3.47
46,Manitoba,Manitoba,2020/07/31 12:00:00+00,401,14,8,415,6,1.47,2199,0,0,337,86575,12,1000,81.2,1.93,16.87
47,Saskatchewan,Saskatchewan,2020/07/31 12:00:00+00,1319,0,18,1319,13,1,2200,0,0,1008,85228,24,1490,76.42,1.36,22.21
48,Alberta,Alberta,2020/07/31 12:00:00+00,10843,0,196,10843,127,1.19,2201,1,0,9261,571839,148,5785,85.41,1.81,12.78
59,British Columbia,Colombie-Britannique,2020/07/31 12:00:00+00,3641,0,195,3641,50,1.39,2202,1,0,3168,224580,13,2853,87.01,5.36,7.64
1,Canada,Canada,2020/08/01 12:00:00+00,116585,14,8941,116599,287,0.25,2203,6,0,101436,4098752,209,48394,87,7.67,5.34
99,Repatriated travellers,Voyageurs rapatriés,2020/08/01 12:00:00+00,13,0,0,13,0,0,2204,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/08/01 12:00:00+00,0,0,0,0,0,0,2205,0,0,0,1404,0,37,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/08/01 12:00:00+00,5,0,0,5,0,0,2206,0,0,5,2878,0,0,100,0,0
60,Yukon,Yukon,2020/08/01 12:00:00+00,14,0,0,14,0,0,2207,0,0,11,1612,0,0,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/08/01 12:00:00+00,36,0,0,36,0,0,2208,0,0,36,19643,0,0,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/08/01 12:00:00+00,1069,0,64,1069,0,0,2209,0,0,1003,65042,0,265,93.83,5.99,0.19
13,New Brunswick,Nouveau-Brunswick,2020/08/01 12:00:00+00,170,0,2,170,0,0,2210,0,0,166,46398,0,214,97.65,1.18,1.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/08/01 12:00:00+00,266,0,3,266,0,0,2211,0,0,259,25056,0,132,97.37,1.13,1.5
24,Quebec,Québec,2020/08/01 12:00:00+00,59458,0,5678,59458,146,0.25,2212,4,0,50886,831069,0,11352,85.58,9.55,4.87
35,Ontario,Ontario,2020/08/01 12:00:00+00,39333,0,2777,39333,124,0.32,2213,2,0,35237,2133152,163,32194,89.59,7.06,3.35
46,Manitoba,Manitoba,2020/08/01 12:00:00+00,403,14,8,417,2,0.48,2214,0,0,337,86575,0,0,80.82,1.92,17.27
47,Saskatchewan,Saskatchewan,2020/08/01 12:00:00+00,1334,0,18,1334,15,1.14,2215,0,0,1054,86814,46,1586,79.01,1.35,19.64
48,Alberta,Alberta,2020/08/01 12:00:00+00,10843,0,196,10843,0,0,2216,0,0,9261,571839,0,0,85.41,1.81,12.78
59,British Columbia,Colombie-Britannique,2020/08/01 12:00:00+00,3641,0,195,3641,0,0,2217,0,0,3168,227194,0,2614,87.01,5.36,7.64
99,Repatriated travellers,Voyageurs rapatriés,2020/08/02 12:00:00+00,13,0,0,13,0,0,2218,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/08/02 12:00:00+00,0,0,0,0,0,0,2219,0,0,0,1404,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/08/02 12:00:00+00,5,0,0,5,0,0,2220,0,0,5,2878,0,0,100,0,0
60,Yukon,Yukon,2020/08/02 12:00:00+00,14,0,0,14,0,0,2221,0,0,11,1612,0,0,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/08/02 12:00:00+00,36,0,0,36,0,0,2222,0,0,36,20085,0,442,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/08/02 12:00:00+00,1071,0,64,1071,2,0.19,2223,0,0,1003,65315,0,273,93.65,5.98,0.37
13,New Brunswick,Nouveau-Brunswick,2020/08/02 12:00:00+00,170,0,2,170,0,0,2224,0,0,166,46617,0,219,97.65,1.18,1.18
1,Canada,Canada,2020/08/02 12:00:00+00,116870,14,8945,116884,285,0.24,2225,4,0,101574,4143459,138,44707,86.9,7.65,5.45
24,Quebec,Québec,2020/08/02 12:00:00+00,59599,0,5681,59599,141,0.24,2226,3,0,50886,841785,0,10716,85.38,9.53,5.09
35,Ontario,Ontario,2020/08/02 12:00:00+00,39449,0,2778,39449,116,0.29,2227,1,0,35359,2162599,122,29447,89.63,7.04,3.33
46,Manitoba,Manitoba,2020/08/02 12:00:00+00,421,14,8,435,18,4.32,2228,0,0,337,86575,0,0,77.47,1.84,20.69
47,Saskatchewan,Saskatchewan,2020/08/02 12:00:00+00,1342,0,18,1342,8,0.6,2229,0,0,1070,88618,16,1804,79.73,1.34,18.93
48,Alberta,Alberta,2020/08/02 12:00:00+00,10843,0,196,10843,0,0,2230,0,0,9261,571839,0,0,85.41,1.81,12.78
59,British Columbia,Colombie-Britannique,2020/08/02 12:00:00+00,3641,0,195,3641,0,0,2231,0,0,3168,228795,0,1601,87.01,5.36,7.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/08/02 12:00:00+00,266,0,3,266,0,0,2232,0,0,259,25261,0,205,97.37,1.13,1.5
1,Canada,Canada,2020/08/03 12:00:00+00,117017,14,8947,117031,147,0.13,2233,2,0,101597,4178195,23,34736,86.81,7.64,5.54
99,Repatriated travellers,Voyageurs rapatriés,2020/08/03 12:00:00+00,13,0,0,13,0,0,2234,0,0,13,76,0,0,100,,
62,Nunavut,Nunavut,2020/08/03 12:00:00+00,0,0,0,0,0,0,2235,0,0,0,1404,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/08/03 12:00:00+00,5,0,0,5,0,0,2236,0,0,5,2878,0,0,100,0,0
60,Yukon,Yukon,2020/08/03 12:00:00+00,14,0,0,14,0,0,2237,0,0,11,1612,0,0,78.57,0,21.43
11,Prince Edward Island,Île-du-Prince-Édouard,2020/08/03 12:00:00+00,36,0,0,36,0,0,2238,0,0,36,20183,0,98,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/08/03 12:00:00+00,1071,0,64,1071,0,0,2239,0,0,1005,65543,2,228,93.84,5.98,0.19
13,New Brunswick,Nouveau-Brunswick,2020/08/03 12:00:00+00,170,0,2,170,0,0,2240,0,0,168,46784,2,167,98.82,1.18,0
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/08/03 12:00:00+00,266,0,3,266,0,0,2241,0,0,259,25452,0,191,97.37,1.13,1.5
24,Quebec,Québec,2020/08/03 12:00:00+00,59722,0,5683,59722,123,0.21,2242,2,0,50886,850630,0,8845,85.2,9.52,5.28
35,Ontario,Ontario,2020/08/03 12:00:00+00,39449,0,2778,39449,0,0,2243,0,0,35359,2184868,0,22269,89.63,7.04,3.33
46,Manitoba,Manitoba,2020/08/03 12:00:00+00,428,14,8,442,7,1.61,2244,0,0,337,86575,0,0,76.24,1.81,21.95
47,Saskatchewan,Saskatchewan,2020/08/03 12:00:00+00,1359,0,18,1359,17,1.27,2245,0,0,1089,89600,19,982,80.13,1.32,18.54
48,Alberta,Alberta,2020/08/03 12:00:00+00,10843,0,196,10843,0,0,2246,0,0,9261,571839,0,0,85.41,1.81,12.78
